АКСиПД:АДР:АКС:Геном:ИТБ:Кибер:Когнит:Композ:НаучКом:Ракеты
7:7:6:7:5:7:4:7:4:
:::::::::
:::::::::
:::::::::
7:7:7:7:5:7:4:7:4:
:::::::::
7:7:6:7:5:7:5:7:5:
:::::::::
:::::::::
:::::::::
:::::::::
2:7:7:7:5:7:6:7:6:
7:7:7:7:6:7:6:7:5:
2:7:7:7:7:5:7:5:5:
6:2:7:0:5:6:5:7:6:
5:5:5:5:6:7:5:6:2:
0:2:5:7:7:6:2:5:0:
