АКСиПД:АДР:АКС:Геном:ИТБ:Кибер:Когнит:Композ:НаучКом:Ракеты
8:9:::::::3:
9:10:::::::4:
5:5:::::::5:
10:9:::::::8:
:::::::::
8:6:::::::7:
8:8:::::::7:
8:7:::::::8:
8:9:::::::7:
9:9:::::::5:
6:6:::::::8:
10:10:::::::7:
:::::::::
:::::::::
:::::::::
:::::::::
:::::::::
