АТС-1:АТС-2:БАС:БДиМО:ВРС:ИБС:ИРС:ИЭС:Нано:НМиС:ППТ:Финтех:VR:Космос:Нейро:Телеком:УД:ЯТ
::::8::7::::8::::9::8:
::::8::5::::8::::9::8:
::::9::7::::8::::9::8:
::::8::8::::8::::9::8:
::::9::1::::8::::9::8:
::::8::7::::8::::9::8:
::::9::7::::8::::9::8:
::::9::6::::8::::9::8:
::::9::7::::8::::9::8:
::::7::8::::8::::9::8:
::::7::6::::8::::9::8:
::::7::7::::8::::9::8:
::::8::8::::8::::9::8:
