АТС-1:АТС-2:БАС:БДиМО:ВРС:ИБС:ИРС:ИЭС:Нано:НМиС:ППТ:Финтех:VR:Космос:Нейро:Телеком:УД:ЯТ
::5:7:5::5::::::3:::7:5:
::4:9:6::6::::::3:::6:6:
::6:10:5::5::::::4:::8:4:
::9:9:8::9::::::9:::9:4:
::5:6:5::6::::::5:::5:4:
::9:9:7::9::::::5:::8:7:
::3:9:7::9::::::7:::9:9:
::7:8:9::8::::::6:::6:6:
::7:9:9::9::::::7:::8:7:
::7:7:::9::::::5:::8:4:
::6:8:9::9:::::::::6:4:
::7:7:2::9::::::7:::5:6:
::3:3:2::9::::::4:::6:6:
