АКСиПД:АДР:АКС:Геном:ИТБ:Кибер:Когнит:Композ:НаучКом:Ракеты
:5:6:6::::::
:1:7:4::::::
:4:7:6::::::
:4:4:8::::::
:8:5:8::::::
:4:2:6::::::
:6:4:7::::::
:3:3:6::::::
:5:7:7::::::
:5:2:2::::::
:3:4:3::::::
:4:4:9::::::
:4:4:7::::::
:::::::::
:::::::::
:::::::::
:::::::::
