АТС-1:АТС-2:БАС:БДиМО:ВРС:ИБС:ИРС:ИЭС:Нано:НМиС:ППТ:Финтех:VR:Космос:Нейро:Телеком:УД:ЯТ
7:7:6:::::::5:::::::6:
8:6:6:::::::4:::::::6:
8:7:6:::::::3:::::::5:
9:9:7:::::::5:::::::7:
7:7:8:::::::6:::::::7:
7:6:6:::::::6:::::::7:
9:8:6:::::::6:::::::8:
8:8:6:::::::6:::::::6:
7:8:7:::::::8:::::::6:
7:7:7:::::::0:::::::7:
9:8:8:::::::4:::::::6:
8:8:7:::::::5:::::::6:
9:10:7:::::::4:::::::5:
