АТС-1:АТС-2:БАС:БДиМО:ВРС:ИБС:ИРС:ИЭС:Нано:НМиС:ППТ:Финтех:VR:Космос:Нейро:Телеком:УД:ЯТ
10:10:::::10:::::::::::
::::::9:::::::::::
:::::::::::::::::5
:::7::::::::::::::
10:10:::::::::::::::8:
:::::7::::::::::::
::::::4:::::::::::
::::::::::::::::2:
:::::::::::::::::
:::7::::::::::::::
:::::::::::::8::::
:::::::::::::::::4
8:8::::::10::::::::10::
