АТС-1:АТС-2:БАС:БДиМО:ВРС:ИБС:ИРС:ИЭС:Нано:НМиС:ППТ:Финтех:VR:Космос:Нейро:Телеком:УД:ЯТ
7:8:2::8:::8::5:2:::::6:2:6
6:6:0::7:::6::4:6:::::6:4:1
0:6:0::6:::8::1:0:::::8:2:5
0:8:0::6:::9::3:0:::::6:0:5
:::::::::::::::::
2:5:5::6:::6::6:5:::::6:7:6
7:9:5::5:::6::6:6:::::6:9:0
1:8:2::5:::8::5:5:::::6:6:5
6:6:6::6:::6::3:6:::::6:6:6
6:6:3::6:::6::3:3:::::5:4:3
9:9:5::10:::2::3:7:::::6:0:5
6:6:2::2:::7::3:0:::::5:5:3
8:8:0::3:::6::0:0:::::6:6:0
