АТС-1:АТС-2:БАС:БДиМО:ВРС:ИБС:ИРС:ИЭС:Нано:НМиС:ППТ:Финтех:VR:Космос:Нейро:Телеком:УД:ЯТ
5:8:4::8::8::::4::::::5:
6:8:5::7::8::::9::::::6:
6:6:7::4::7::::4::::::5:
6:7:4::5::6::::7::::::4:
6:6:6::6::6::::7::::::6:
6:7:5::6::7::::6::::::5:
6:6:6::5::6::::7:::::::
7:7:6::6::6::::6::::::6:
8:5:5::7::9::::6::::::6:
6:6:6::5::9:::::::::::
9:9:8::7::9:::::::::::
6:8:6::7::7::::6::::::6:
4:4:4::4::4::::4::::::6:
