АКСиПД:АДР:АКС:Геном:ИТБ:Кибер:Когнит:Композ:НаучКом:Ракеты
::::8:::6::
:::::::::
:::::::::
:::::::::
::::9:::7::
:::::::::
::::9:::6::
:::::::::
:::::::::
:::::::::
:::::::::
::::7:::8::
::::6:::8::
::::8:::8::
::::6:::7::
::::6:::9::
::::5:::9::
