АКСиПД:АДР:АКС:Геном:ИТБ:Кибер:Когнит:Композ:НаучКом:Ракеты
8::::6:::::
8::::4:::::
6::::6:::::
9::::6:::::
9::::8:::::
7::::8:::::
9::::6:::::
8::::6:::::
8::::5:::::
6::::5:::::
8::::7:::::
9::::8:::::
9::::9:::::
:::::::::
:::::::::
:::::::::
:::::::::
