АТС-1:АТС-2:БАС:БДиМО:ВРС:ИБС:ИРС:ИЭС:Нано:НМиС:ППТ:Финтех:VR:Космос:Нейро:Телеком:УД:ЯТ
6:::6:8::::::::6:::6:6:
6:::6:7::::::::10:::6:8:
4:::9:4::::::::5:::5:4:
8:::4:9::::::::5:::4:4:
6:::9:6::::::::9:::6:7:
6:::0:6::::::::6:::8:5:
5:::7:5::::::::6:::7:6:
2:::7:6::::::::6:::6:5:
7:::8:8::::::::8:::9:6:
8:::7:9::::::::7:::8:8:
8:::6:9::::::::6:::8:2:
5:::0:9::::::::6:::6:5:
4:::0:4::::::::5:::6:4:
