АТС-1:АТС-2:БАС:БДиМО:ВРС:ИБС:ИРС:ИЭС:Нано:НМиС:ППТ:Финтех:VR:Космос:Нейро:Телеком:УД:ЯТ
8:8::::::10:::8:::::::
:::::::9:::7:::::::
:::::::6:::6:::::::
:::::::4:::4:::::::
6:6::::::7:::9:::::::
:::::::7:::5:::::::
:::::::10:::9:::::::
:::::::6:::6:::::::
:::::::8:::8:::::::
:::::::0:::0:::::::
:::::::2:::8:::::::
:::::::8:::4:::::::
:::::::8:::0:::::::
