АТС-1:АТС-2:БАС:БДиМО:ВРС:ИБС:ИРС:ИЭС:Нано:НМиС:ППТ:Финтех:VR:Космос:Нейро:Телеком:УД:ЯТ
5:7:5:8:9:9:8::6:2:5:7:5:8:8::3:3
5:7:5:9:7:7:7::5:2:4:8:6:7:7::4:4
7:7:7:10:8:5:8::4:2:4:10:5:8:8::6:5
7:8:7:5:6:7:8::6:4:5:5:4:8:7::5:5
5:6:6:8:9:8:8::6:4:4:8:8:6:8::6:7
7:7:6:7:6:6:8::6:2:4:7:7:8:8::5:3
5:5:5:10:5:5:5::6:4:5:8:6:5:5::5:3
6:7:6:7:6:5:8::5:3:5:6:6:9:9::7:5
7:7:6:4:6:10:8::10:6:5:5:4:8:6::4:5
:::::::::::::::::
:::::::::::::::::
:::::::::::::::::
:::::::::::::::::
