АКСиПД:АДР:АКС:Геном:ИТБ:Кибер:Когнит:Композ:НаучКом:Ракеты
::9:::::::5
::8:::::::5
::7:::::::5
::8:::::::4
::9:::::::3
::6:::::::6
::8:::::::6
::7:::::::5
::8:::::::7
::7:::::::5
::8:::::::4
::9:::::::8
::9:::::::8
:::::::::
:::::::::
:::::::::
:::::::::
